"Gas.Utility","Electric.Utility","Customer.Type","Total.Project.Cost","Total.Incentives","Fuel.Type","Year.Home.Built","Size.of.Home","Measure.Type","FYES","HRGJ"
11,6,2,13000,1300,8,1956,2726,1,835,2
11,6,2,4512,444,6,1989,1832,1,529,2
9,5,2,9738,974,8,1901,3312,1,696,2
13,7,2,10852,1085,8,1965,2044,1,749,2
10,6,2,4363,436,8,1956,1344,1,220,2
9,6,2,2972,297,8,1957,1480,1,265,1
10,3,2,3042,304,8,1960,1400,1,398,2
10,2,1,20400,9550,8,1880,2940,1,241,2
14,8,2,7786,779,8,1985,1480,1,242,1
3,2,2,8000,1600,10,1905,1860,1,1192,2
10,5,2,3053,305,9,1955,1146,1,193,2
1,3,2,7416,724,10,1952,2624,1,950,2
10,5,1,3025,1300,8,1890,1644,1,301,2
3,2,2,8415,842,9,1983,2400,1,140,2
10,5,2,13375,1267,8,1986,3730,1,377,2
14,5,2,7367,737,9,1949,1175,1,300,1
14,8,2,9203,920,6,1970,2080,1,1156,2
11,6,2,4583,458,8,1993,2664,1,179,1
9,5,2,4238,424,8,1900,1916,2,249,2
1,3,2,19412,1891,10,1920,3559,1,1525,2
10,5,2,5070,338,8,1986,1636,1,392,1
14,8,2,3700,370,8,2001,2750,1,124,2
13,7,2,1710,171,8,1900,3456,1,531,2
1,5,2,5457,336,11,1989,1302,1,456,2
11,6,2,3850,385,8,1960,1932,1,160,2
1,5,1,2767,1384,11,1974,1416,1,648,2
10,4,2,13535,1354,8,1870,1488,1,816,2
11,6,1,14839,5000,8,1920,2360,1,751,2
1,3,1,5500,2750,10,1955,1354,1,433,1
9,5,2,1692,169,8,1908,1790,1,97,2
1,3,2,13314,1221,10,1984,3144,1,980,2
3,2,2,8691,842,8,1960,2970,1,1114,2
11,6,2,13051,5000,8,1937,1632,1,654,2
14,5,1,9352,4676,8,1974,1855,1,867,1
9,5,2,4159,416,8,1950,2070,1,479,2
1,5,2,5770,577,11,1939,2851,1,604,2
9,6,2,3200,320,8,1991,2911,1,262,2
1,3,2,12635,1210,10,1985,2340,1,1765,2
10,3,1,9200,4600,9,1987,1352,1,502,2
9,5,1,7683,3842,8,1947,1208,1,366,2
10,5,1,20129,9640,8,1870,2160,1,1366,1
1,8,2,21680,2168,6,1974,3777,1,1885,1
1,5,2,3200,300,11,1980,2560,1,1280,1
1,3,2,4073,815,10,1974,1260,1,531,1
10,5,2,14342,1434,8,1920,2160,1,1010,1
9,5,1,10618,5000,8,1910,1457,1,677,1
10,5,1,8727,4351,8,1845,1726,1,630,2
14,4,2,1875,188,9,1924,2592,1,83,2
14,5,2,3158,316,8,1961,1524,1,140,2
14,8,1,9256,4628,8,1986,1500,1,465,2
1,2,2,5537,1107,10,1984,3168,1,762,2
14,8,2,7875,788,8,2001,1180,1,689,2
10,5,2,5065,507,8,1910,2720,1,222,1
9,5,1,9987,4994,8,1900,2620,1,845,2
10,5,2,5672,289,8,1980,1624,1,312,1
10,5,2,628,63,8,1992,1614,1,98,1
3,2,2,8693,811,8,1900,3500,1,867,1
1,3,2,7543,572,10,1974,2464,1,495,1
9,5,1,9352,4676,8,1920,2712,1,733,2
14,8,1,2550,765,8,1910,2240,1,162,1
10,5,2,9080,908,8,1920,1924,1,416,2
3,2,2,13464,1346,8,1922,1947,1,1642,2
1,3,1,5100,2500,10,1952,1390,1,392,2
1,5,1,10800,5000,10,1961,1232,1,692,2
1,5,1,8495,4248,10,1960,2070,1,647,1
11,6,1,15099,4500,8,1950,1968,1,929,2
10,5,1,5247,2624,8,1967,1716,1,383,1
1,3,1,4600,2300,10,1830,1593,1,484,2
1,5,1,29791,5000,10,1890,2880,1,2130,2
1,6,2,7700,770,11,2009,1920,1,753,2
1,6,2,3908,391,11,1920,1235,1,647,1
9,6,2,5393,539,8,1989,2982,1,1005,2
1,1,2,7156,716,11,1964,2600,1,1347,2
10,5,2,2750,275,8,1915,1520,1,255,2
9,5,2,4000,400,9,1963,1564,1,225,2
1,5,2,3761,351,10,1900,1852,1,1555,2
14,8,2,3500,350,8,1960,2368,1,256,1
3,2,2,21342,2134,8,1860,3069,1,1664,2
11,6,2,3350,335,8,1989,2430,1,294,2
1,3,1,5500,2750,10,1950,1100,1,953,2
1,6,2,15365,1324,10,1960,3006,1,748,2
10,5,1,3257,1629,8,1955,1121,1,235,2
1,5,1,17554,5000,10,1950,1144,1,2482,1
1,5,2,2638,528,10,1989,1960,1,496,2
10,5,2,4450,216,8,1992,1902,1,165,2
14,8,2,11055,689,8,1973,1401,1,580,2
11,6,2,4041,404,8,1960,1175,1,215,2
14,8,2,2787,279,8,1954,1110,1,335,1
1,3,2,17585,1592,10,1900,2025,1,1803,2
14,8,2,7936,794,8,1940,1260,1,983,2
1,6,2,7690,769,10,1940,3471,1,2797,1
10,3,2,4708,438,8,1920,1733,1,227,1
3,2,2,10000,820,9,1952,2002,1,763,1
1,3,2,15000,1440,10,1850,3594,1,1476,2
11,6,1,8580,4290,8,1950,945,1,694,1
10,5,2,7758,776,11,1942,1890,1,2102,2
3,2,2,6799,680,8,1950,2300,1,541,2
1,3,2,10267,1027,10,1983,1797,1,868,2
14,8,1,10450,4225,9,1972,1600,1,931,2
10,3,2,1600,160,8,1925,3782,1,152,1
9,5,2,5118,512,8,1989,1750,1,131,2
14,8,1,3024,1512,8,1950,1109,1,210,1
1,3,1,7825,3913,10,1935,1845,2,814,2
10,3,2,2605,164,8,1964,3100,1,112,2
10,3,2,2351,188,8,1976,1777,1,138,2
9,5,2,9000,900,8,1950,1564,1,751,1
1,1,2,21350,1935,10,1989,2175,1,1719,2
1,6,2,15850,0,6,2012,1650,1,1060,2
1,8,2,4735,474,11,1990,2304,1,488,2
11,6,2,8638,842,8,1947,1632,1,754,2
14,8,1,3782,1891,8,1925,1520,1,281,2
1,6,2,11790,1179,11,1900,2170,1,1187,2
9,5,2,3334,333,8,1994,1728,1,258,1
1,5,1,7240,3620,10,1929,2064,1,341,2
14,8,2,8324,832,9,1967,1566,1,644,2
2,1,2,11718,597,8,1927,2048,1,988,2
1,6,1,7295,3647,10,1962,1440,1,1593,2
11,6,2,7299,215,8,1975,1248,1,282,2
14,8,2,4859,486,8,1920,1144,1,460,2
1,3,1,4940,2300,10,1960,2750,1,242,2
10,5,2,2900,290,8,1950,1008,1,249,1
14,8,1,10271,5000,8,1920,3300,1,393,1
10,5,2,451,45,8,1960,1260,1,56,1
1,1,2,12989,1196,10,1957,3817,1,431,1
9,6,2,3250,325,8,1969,2280,1,573,2
1,5,1,7482,3741,10,1938,1575,1,1426,2
9,5,2,2600,260,8,1953,1724,1,181,2
14,4,2,4800,480,8,1973,2340,1,215,2
10,5,2,15142,1514,9,1954,1767,1,835,2
1,5,2,1525,153,10,2001,3146,1,139,2
9,5,2,1640,164,9,1963,1160,1,180,2
9,5,2,3950,395,9,1943,1168,1,270,2
1,3,2,3390,339,10,1968,3008,1,833,1
9,5,1,3380,1690,8,1952,1088,1,593,2
1,6,2,6726,673,11,1890,2490,1,1404,1
1,3,2,4359,436,10,1983,1808,1,621,2
10,3,1,5522,2321,8,1927,2155,1,152,2
11,6,2,3680,368,9,2007,1440,1,254,2
11,6,2,6955,671,8,1968,1748,1,55,2
1,2,1,17968,5000,10,1930,2340,1,1010,2
14,8,2,5431,543,9,1917,1188,1,432,2
10,3,1,8950,4475,9,1960,1200,1,563,1
1,4,2,10500,1050,13,1978,1140,1,500,2
14,8,2,4944,494,8,1999,2780,1,446,2
11,6,2,19850,1985,8,1890,2866,1,1975,2
9,5,1,7150,3575,8,1912,2056,1,226,2
10,5,1,1770,885,8,1950,1162,1,241,2
1,5,2,4040,404,10,1960,3240,1,665,2
10,5,1,6549,3275,6,1984,1037,1,980,2
14,8,2,8775,865,8,1995,1600,1,67,2
14,8,2,3874,387,9,2011,1005,1,160,2
10,5,1,9050,4095,8,1970,1194,1,726,1
14,8,2,14483,1448,8,1949,1508,1,16,2
10,5,2,9477,798,8,1874,1938,1,261,2
1,3,2,3355,312,10,1906,1857,1,427,2
10,5,2,3887,389,8,1920,3528,1,771,1
1,6,1,9720,4860,7,1930,1184,1,575,2
14,8,2,5393,539,8,1924,1456,1,1846,2
10,5,2,2746,103,9,1960,1378,1,88,2
9,5,2,3795,380,8,1924,1992,1,368,1
14,7,2,2270,227,8,1949,1632,1,35,2
1,1,2,11565,1102,11,1908,2464,1,761,2
9,5,2,4200,420,8,1955,1890,1,435,2
1,3,2,8275,828,10,1900,1520,1,1952,2
10,5,2,4758,476,8,1946,1860,1,117,2
1,6,2,8415,842,10,1800,850,1,645,2
9,5,1,8396,4198,8,1927,1268,1,448,2
1,5,2,8880,727,11,1820,3485,1,1245,1
1,3,2,2760,276,10,1915,2012,1,173,1
14,8,1,2856,1428,8,1955,3124,1,231,2
10,5,1,5723,2862,8,1957,1666,1,324,1
11,8,2,13503,1350,8,1985,1454,1,367,2
10,5,2,11727,1085,8,1951,2304,1,629,2
10,5,2,21408,2141,8,1920,2280,2,1475,2
3,2,2,6037,501,8,1983,1480,1,698,2
1,2,2,15010,2306,10,1930,2595,1,2003,2
1,6,2,15187,1519,11,1989,1375,1,1022,2
1,5,2,18503,2911,10,1890,1764,1,2498,2
1,1,2,10800,1080,10,1900,1880,1,1505,1
1,3,2,4339,434,10,1986,3150,1,483,2
10,4,2,6745,675,9,1959,1728,1,185,2
3,2,2,10204,1020,10,1920,3500,1,749,2
10,3,1,7650,3825,10,1910,924,1,1505,1
10,5,2,7062,696,9,1939,3944,1,438,2
10,5,2,5050,158,9,1985,2288,1,101,1
9,5,1,6800,3400,8,1954,1450,1,699,1
1,3,2,7986,799,10,1910,1713,1,1383,2
1,3,1,5500,2750,10,1900,2268,1,519,2
14,8,2,3150,315,8,1953,1344,1,35,2
9,5,2,3185,319,9,1935,3264,1,219,2
9,5,2,2975,298,8,1930,1672,1,273,2
9,5,2,4810,481,8,1925,1350,1,75,2
10,5,2,10670,1067,8,1890,1456,1,859,2
14,8,2,2236,224,8,1950,2030,1,137,2
1,2,2,5269,527,10,1928,1700,1,673,2
9,5,1,4688,1696,8,1955,1320,1,352,2
10,5,1,5700,2825,8,1953,885,1,310,2
1,1,2,6854,685,10,1930,3916,1,1174,1
11,6,2,5350,535,9,1837,3401,1,372,2
1,6,2,17093,994,10,1900,2864,1,1595,2
1,1,1,15840,6000,10,1960,1742,1,1672,1
9,5,2,4060,386,8,1955,2889,1,450,2
14,8,2,2292,229,8,1952,3012,1,188,2
1,5,2,6234,623,10,1972,2972,1,476,2
1,3,1,10000,5000,10,1870,1176,1,2196,2
14,8,2,12191,1219,8,1978,2489,1,721,1
11,6,1,5597,2799,8,1935,1440,1,285,2
14,8,2,5816,582,8,1939,1399,1,353,2
1,5,2,16479,1648,10,1870,1750,1,1336,2
10,5,2,11357,821,8,1955,1735,2,691,2
9,6,1,7925,3865,8,1970,1300,1,442,2
10,3,2,6763,611,8,1987,2874,1,453,2
10,5,1,3300,1650,8,1989,1632,2,203,1
14,8,2,10819,1082,9,1920,2528,1,426,2
14,8,1,12535,5000,8,1853,1706,1,294,2
1,1,2,5450,545,10,1991,2288,1,327,2
9,5,2,10250,985,8,1962,3455,1,1126,1
11,6,1,10361,5000,8,1900,1736,1,389,2
14,8,2,4430,443,8,1980,1200,1,173,2
10,5,1,5898,2949,8,1930,930,1,362,2
1,6,2,10000,1000,10,1900,2932,1,2187,1
1,3,2,18451,1440,10,1940,2068,1,1797,2
1,3,1,5000,2500,10,1981,1860,1,841,2
10,5,2,4790,438,8,1984,2491,1,486,2
1,5,2,7136,705,10,1975,1856,1,1290,2
1,6,2,3850,385,11,1994,1872,1,39,2
10,3,1,7300,3650,8,1890,2064,1,223,1
1,3,1,12099,5000,10,1940,2198,1,1509,1
1,3,2,4390,439,10,1955,1760,1,751,2
1,3,2,17383,1583,10,1925,1864,1,1608,2
10,5,2,5935,594,8,1939,1040,1,432,1
10,5,2,3565,357,8,1985,1454,1,390,2
1,1,2,1545,155,11,1965,996,1,168,2
1,3,2,6478,648,10,1996,1885,1,714,2
10,5,1,8800,4400,8,1959,2668,1,776,1
14,8,1,6133,3067,8,1956,1452,1,248,2
1,5,2,3182,318,10,1950,944,1,87,2
10,5,1,6876,3438,8,1958,1440,2,517,2
11,6,2,21307,1490,8,1920,1960,1,1380,2
9,5,2,7344,715,8,1973,840,1,511,1
11,5,2,5282,528,8,1890,2048,1,364,2
11,5,2,16810,1681,8,1963,3126,1,1363,2
10,5,1,10090,5000,8,1975,2278,1,569,2
9,5,1,4379,2189,8,1900,1250,1,199,2
10,2,2,11240,717,8,1927,2500,2,631,2
1,3,1,8075,3451,10,1910,1746,1,782,2
3,2,2,8485,704,9,1873,1224,1,711,2
1,5,1,2200,1100,11,1820,1600,1,228,2
3,2,2,4430,443,8,1953,1484,1,472,2
1,3,2,4600,460,10,1899,1020,1,213,2
10,5,2,3475,348,8,1988,1680,1,112,2
14,8,1,7300,3650,9,1930,1704,1,419,2
10,5,1,8550,4275,8,1910,2160,1,631,2
1,6,2,5706,1578,11,1990,2071,1,795,2
11,6,2,3885,389,8,1969,2448,1,379,2
14,8,2,13599,1297,9,1955,1724,1,896,2
1,3,2,18183,1793,10,1922,2919,1,4533,2
11,6,1,5150,2575,8,2002,1008,1,191,2
14,8,2,2189,219,8,1959,1440,1,71,2
1,6,2,12151,1215,10,1980,3636,1,1288,2
14,8,2,2496,250,8,1955,957,1,376,2
1,5,2,1275,255,8,1950,924,1,209,2
9,6,2,3775,378,8,1960,1120,1,790,2
10,3,2,7422,667,8,1915,2546,1,820,2
1,1,2,23682,406,10,1959,3120,1,1528,2
1,6,1,8674,5204,11,1900,2112,1,907,2
3,2,2,24487,2449,8,1950,2474,1,1407,1
14,8,1,3975,1988,8,1953,2027,1,181,2
9,5,2,6141,611,8,1900,1936,1,610,2
1,2,2,16986,1139,10,1970,2867,1,2786,2
1,4,1,25000,6000,10,1972,960,1,2809,2
1,5,2,7885,1577,10,1968,1891,1,1060,2
14,8,2,14555,1274,8,1950,2052,1,252,2
9,5,1,9505,4752,8,1890,1944,1,770,2
1,6,2,4376,438,10,1890,1442,1,731,2
3,2,2,5950,595,8,1915,1856,1,836,1
10,5,2,8074,598,8,1956,1488,1,745,2
10,5,2,3410,331,8,1955,1769,1,175,2
9,5,2,3500,350,8,1975,1500,1,191,2
1,3,1,6000,3000,7,1952,1081,1,670,1
1,2,2,12070,1600,10,1953,1821,1,1592,2
3,2,2,8575,512,8,1960,2796,1,328,2
11,6,2,4700,470,8,1950,1412,1,519,2
1,3,2,19010,1709,10,1922,2955,1,2764,2
14,8,1,17750,5000,9,1970,1556,1,508,2
9,6,1,9730,3765,8,1860,1960,1,554,1
9,5,2,6520,652,8,1969,1296,1,503,1
13,7,1,7500,2750,8,1924,1984,1,126,2
1,6,2,4000,800,10,1986,1920,1,756,1
9,6,2,5157,516,8,1992,1200,1,231,2
14,8,2,4234,423,8,1984,826,1,516,2
14,8,2,2500,250,8,1929,1360,1,8,1
1,6,1,3500,1750,10,1900,1920,1,186,2
10,5,1,3000,1500,8,1925,956,1,317,1
11,5,2,5869,577,8,1968,2074,1,334,2
14,8,2,2870,287,8,1990,1856,1,143,2
14,8,1,4500,2250,8,1979,1841,1,90,2
1,5,1,6600,3300,11,1882,1814,1,1050,1
1,3,2,10835,933,10,1890,2188,1,816,2
10,5,2,4100,410,9,1958,1724,1,320,2
14,8,2,10650,1435,10,1928,2396,1,1448,1
1,3,2,5926,535,10,1973,2182,1,1024,1
1,5,2,3930,393,10,1937,1760,1,337,2
11,6,1,6419,3210,8,1870,1536,1,722,2
14,8,2,24736,2474,8,1962,1974,1,316,1
11,6,2,4730,473,9,2004,1800,1,771,2
10,5,2,5500,541,8,1970,1584,1,339,2
14,8,2,2295,230,8,1945,1294,1,18,2
10,3,1,3889,1944,8,1948,2345,1,499,2
1,6,1,5155,2578,10,1900,1032,1,694,2
11,6,2,10450,1035,8,1994,1920,1,256,2
10,5,1,9000,4500,8,1920,1320,1,345,2
14,4,2,6000,600,8,1970,2244,1,194,1
10,5,1,5902,2567,8,1950,825,1,161,2
10,5,1,582,291,9,1968,960,1,77,2
1,3,2,6208,1242,10,1967,3404,1,750,2
1,3,1,10776,5000,10,1930,1010,1,1332,2
1,3,2,5170,517,10,1995,816,1,438,2
9,6,2,5000,500,8,1942,1760,1,288,2
1,3,2,16332,1614,10,1896,2211,1,2409,2
9,6,2,8000,671,9,1954,2228,1,175,2
9,5,2,5493,549,9,1924,1512,1,353,2
1,6,2,10904,2181,10,1920,3120,1,839,2
9,5,2,2677,268,8,1918,2208,1,387,2
3,2,2,12245,1225,8,1977,2400,1,720,2
10,5,1,8850,4425,8,1955,2192,1,385,2
3,2,2,13010,1301,8,1954,1906,1,1278,1
1,3,2,9073,895,10,1900,1320,1,341,2
14,8,1,4300,2150,10,1890,1692,1,2116,2
1,5,1,8606,4303,6,1978,1950,1,437,2
1,5,2,9795,980,11,1987,2032,1,1546,2
1,1,2,22490,771,10,1972,1900,1,1817,2
1,3,2,4820,482,10,1964,2184,1,600,1
14,8,2,8985,899,9,1820,1960,1,176,2
1,6,2,5660,0,8,1850,3100,1,110,2
10,5,1,11370,4445,9,1988,1998,1,357,2
10,5,2,3860,386,9,1950,1428,1,190,2
10,5,1,7735,3793,8,1950,1232,1,463,2
9,5,2,1525,153,8,1955,1326,1,90,2
10,3,1,8150,4075,9,1908,1300,1,482,2
11,6,2,3580,358,9,1969,1584,1,88,2
1,6,1,900,450,10,1966,1110,1,110,2
9,5,2,3229,323,9,1923,1428,1,240,2
1,3,2,5800,568,10,1950,1800,1,1116,1
13,7,2,7525,405,8,1985,1170,1,364,2
11,5,1,5320,2660,9,1915,2030,1,303,2
1,3,1,14399,5000,10,1970,2585,1,1630,2
1,5,1,8200,4100,10,1908,2400,1,1748,2
10,5,2,6088,609,9,1953,1084,1,632,2
1,8,2,13496,1350,10,1958,1180,1,1266,2
1,5,2,30000,3000,10,1960,2036,1,890,2
14,8,1,6954,3477,8,1955,1776,1,521,2
9,6,1,4974,2487,8,1990,1320,1,128,2
10,5,2,1943,194,8,1928,1976,1,132,2
1,3,1,8000,4000,10,1905,2000,1,1681,2
14,8,2,4400,440,8,1989,1678,1,264,2
1,1,2,5710,1142,10,1947,1716,1,356,1
10,5,2,652,65,6,1977,1281,1,92,1
10,5,1,16607,4690,10,1922,1760,1,2262,2
10,3,2,19173,1806,8,1948,2940,1,1036,2
10,5,1,10000,5000,8,1954,2560,1,678,1
10,2,1,15508,5000,8,1920,3888,1,894,2
2,1,2,2332,223,6,1920,2692,1,377,2
1,3,1,3687,1812,10,1938,1333,1,625,2
10,5,2,30027,0,6,1985,2037,2,1920,1
10,5,1,10008,4980,8,1943,1227,1,736,2
1,6,1,2100,1040,10,1886,1308,1,685,2
10,5,1,6690,3345,8,1900,1250,1,600,2
1,3,2,7604,735,10,1954,3000,1,952,2
14,8,2,13587,1339,8,1967,1356,1,416,2
10,5,2,8993,892,8,1940,1870,1,493,1
10,5,1,9666,4833,8,1967,1196,1,680,1
3,2,2,27775,2778,8,1960,3300,1,904,2
1,3,2,7930,683,10,1960,1608,1,1034,2
10,5,1,7953,3977,8,1960,1692,1,586,2
14,8,1,1458,729,9,1927,2384,1,71,2
9,5,2,2160,216,8,1979,1898,1,337,2
1,5,1,6000,3000,10,1950,2400,1,1785,1
10,3,1,8975,4488,9,1887,2500,1,499,2
9,5,1,6934,3467,9,1935,1650,1,563,1
11,6,2,12500,0,8,1930,1286,1,612,1
11,6,1,28038,10000,8,1945,3360,1,2287,2
14,8,2,3414,341,8,1976,1820,2,204,2
1,3,2,6440,629,10,1927,1847,1,438,2
14,8,1,4640,2320,8,1952,2160,2,485,2
1,5,1,3600,1800,10,1974,1144,1,785,2
14,8,1,3600,1800,8,1991,808,1,164,2
1,5,2,11718,1132,10,1890,3658,1,1122,2
14,8,2,4761,476,9,1986,1530,1,227,2
1,1,1,9500,4750,11,1955,1252,1,498,2
10,5,2,4000,400,8,1900,1970,1,673,1
14,8,1,2950,1475,8,1960,1319,1,674,1
10,5,2,7282,698,8,1989,1938,1,198,2
10,3,2,4793,414,9,1940,1750,1,332,2
1,5,2,11636,1164,7,1950,1008,1,1652,2
10,5,1,13650,5000,9,1900,1034,1,468,2
14,8,1,4225,2113,8,1998,1064,1,296,2
9,5,2,2978,298,8,1910,2350,1,304,2
10,5,1,8964,4182,8,1962,1440,1,366,2
14,8,2,6438,644,8,1964,2438,1,590,2
1,3,1,5400,2650,10,1925,2880,1,970,2
10,5,1,2300,1150,8,1930,1248,1,311,2
14,8,1,26263,10000,8,1900,3871,1,1491,1
1,5,1,5477,2494,10,1850,1976,1,343,2
14,8,2,2470,247,8,1961,2912,1,99,2
1,3,2,14200,1420,10,1972,2783,1,2051,2
1,5,2,3628,716,10,1878,2016,1,1563,1
14,8,1,5805,2840,8,1964,1652,1,190,2
10,5,1,9925,4963,8,1950,1188,1,432,2
10,5,2,3025,303,8,1969,2112,1,121,2
1,6,1,3844,1922,10,1950,1728,1,445,2
1,2,2,9525,953,10,1927,2187,1,1460,2
14,8,1,4400,2200,8,1989,1222,1,84,2
1,5,1,12748,6000,10,1890,2864,1,2498,1
11,6,1,15409,5000,8,1955,1497,1,852,2
1,5,2,4638,464,10,1950,2240,1,755,2
1,5,2,5518,552,10,1994,3482,1,464,2
1,5,2,8974,897,11,1845,3103,1,1447,1
10,3,1,10700,5000,8,1900,1440,1,644,2
1,5,2,6462,646,10,1953,1680,1,1779,2
1,3,2,22120,0,10,1900,1362,1,1392,2
9,6,2,3500,350,8,1972,2240,1,150,2
10,5,2,2500,235,9,1850,2248,1,375,2
3,2,2,34354,3000,10,1920,2454,1,3569,2
14,8,2,20164,1314,9,1902,1776,1,1076,2
10,5,1,4746,2373,8,1950,2246,1,301,1
9,5,2,3596,360,8,1928,1152,1,404,2
11,6,2,5331,483,8,1900,1875,1,542,2
14,4,2,3620,362,8,1943,1518,1,133,2
9,5,2,3151,315,8,1956,1444,2,559,2
10,5,2,5168,517,8,1961,912,1,377,1
1,3,1,6775,3388,10,1920,1550,2,1125,2
9,5,1,9050,4525,8,1955,2100,1,497,2
7,5,1,7550,3775,10,1853,1888,1,1442,2
1,3,2,13616,1362,10,1920,2080,1,2245,1
11,6,1,11890,5000,8,1887,2640,1,391,1
9,5,2,5576,558,9,1960,1024,1,379,2
10,3,1,4323,2162,8,1963,1474,1,231,2
11,6,1,12287,5000,8,1900,1986,1,393,2
1,3,2,22330,2233,10,1955,1960,1,1770,2
1,3,2,15000,1424,10,1988,1458,1,1231,2
10,5,1,5000,2500,8,1960,840,1,200,2
10,5,1,9848,4924,8,1960,1280,1,953,1
1,5,2,22386,1821,10,1950,2270,1,2399,2
10,5,2,4600,460,8,1925,1856,1,255,2
9,5,1,12331,5000,8,1910,1290,1,724,1
9,5,2,4317,429,9,1953,1220,1,241,2
9,5,2,3334,333,8,1926,1040,1,401,1
10,5,1,12545,5000,8,1878,1468,1,810,2
1,6,2,1536,154,10,1990,2046,1,184,2
1,5,2,16600,1553,11,1902,1783,1,1433,2
1,6,2,32600,0,6,1975,1907,1,2588,1
14,8,2,6282,628,9,1930,2562,1,729,2
10,3,1,6450,3225,9,1983,1115,1,318,2
1,3,2,3788,758,10,1880,1950,1,536,2
1,3,2,10400,1040,10,1930,2850,1,1528,1
9,5,2,2715,272,8,1938,2000,1,181,1
10,2,1,6040,3020,8,1880,3240,1,651,2
1,5,2,1975,395,10,1976,1650,1,170,2
14,8,2,9616,761,8,1999,2024,1,723,2
10,5,1,10000,5000,8,1973,2304,1,1230,2
14,8,2,1162,116,8,1940,1432,1,68,1
1,5,2,4117,412,11,1976,2370,1,340,2
1,3,2,12970,1297,10,1920,1654,1,2512,2
14,8,2,3550,355,9,1950,2674,1,143,2
1,5,2,7280,728,10,1950,2559,1,1212,2
10,5,1,9014,4507,8,1963,2106,1,334,2
10,5,2,3792,379,8,1934,1048,1,625,2
1,3,1,11064,5000,10,1900,1514,1,842,2
13,7,2,18200,1820,8,1974,2768,1,1232,2
14,8,2,4180,418,8,1930,1560,1,775,2
11,6,2,13284,1054,8,1926,1729,1,820,2
14,8,2,1793,179,9,1947,1776,1,123,2
10,5,1,3774,1629,8,1962,2369,1,553,2
9,5,1,9013,3694,9,1925,1462,1,378,2
1,6,2,2187,219,11,1992,1739,1,220,2
1,3,2,13780,1288,10,1942,3913,1,2290,2
1,3,2,14771,1477,10,1915,1941,1,1557,2
1,3,2,10144,902,10,1810,1704,1,680,2
10,5,2,12706,1221,8,1970,1980,1,710,1
11,6,1,3800,1900,8,1910,1484,1,72,2
9,5,2,4740,474,8,1969,1212,2,263,2
10,2,1,13639,5000,8,1900,2184,1,1122,2
1,6,2,3988,399,11,1970,1640,1,1591,1
3,2,1,16635,5000,8,1885,2320,1,1372,1
10,4,1,10505,5000,8,1852,2688,1,749,2
1,8,2,8280,778,10,1875,2348,1,926,2
10,5,1,6250,3125,8,1950,1520,1,206,2
9,6,1,428,214,8,1989,1991,1,158,2
1,3,2,12315,1232,10,1953,1728,1,1018,2
3,2,2,16408,1169,8,1920,2036,1,1253,1
1,6,1,6598,2374,10,1950,2750,1,994,1
10,6,2,12158,1866,10,1972,2331,1,2919,2
14,5,2,10740,1074,8,1969,2430,1,641,2
14,4,2,5036,504,8,1968,2344,1,417,2
10,5,2,11860,1186,8,1956,2268,1,637,2
10,3,1,10022,4114,8,1920,2080,1,1301,2
9,5,1,5199,2600,8,2002,1200,1,108,2
10,5,2,1880,188,9,1945,1798,1,136,2
10,5,2,2164,216,8,1960,864,1,175,2
1,1,2,9561,831,12,1967,2358,1,411,2
1,6,2,9238,924,10,1897,1800,1,881,2
10,5,2,6160,616,8,1945,2438,1,432,1
10,3,2,7468,707,8,1999,3888,1,798,1
10,5,1,9600,4325,8,1950,1080,1,335,1
10,2,1,9227,4614,8,1929,1628,1,516,2
14,8,2,1260,126,9,1905,1152,1,465,2
14,8,1,8500,4250,8,1953,1540,1,418,1
10,1,1,11429,5000,9,2008,3900,1,1515,2
10,5,2,17307,1531,8,1940,1272,1,1235,2
14,5,2,6795,680,8,1976,1634,1,913,2
11,6,1,5565,1283,8,1900,2196,1,358,1
3,1,1,12251,5000,10,1929,3072,1,1878,2
10,5,1,12600,5000,8,1975,1411,1,1826,1
1,1,1,9416,4708,10,1930,2495,1,1263,2
1,3,2,13022,1302,10,1966,1134,1,902,2
1,6,2,32260,3000,10,1885,2260,1,2356,2
14,8,2,14126,1413,8,1968,3140,1,791,2
10,5,2,7250,723,9,1951,2280,1,689,2
14,8,2,10426,1030,8,1956,1752,1,250,2
3,2,2,6504,650,10,1940,1900,1,237,2
1,8,1,4419,2210,10,1952,1296,1,1525,2
14,8,2,10185,640,8,1929,1258,1,389,2
1,6,2,33000,0,10,1965,2270,1,2096,2
14,8,2,1348,135,8,1984,1394,1,27,1
1,3,2,19545,1945,10,1920,1452,1,1304,2
1,3,1,9875,4938,10,2004,1400,1,1545,1
1,3,1,11780,5000,10,1900,1666,1,1342,2
14,8,2,3619,704,10,1948,2240,1,841,2
1,5,2,5885,589,12,2001,1936,1,394,2
1,1,2,16624,1482,10,1950,1652,1,732,1
11,6,2,7050,705,9,1962,2500,1,766,2
10,5,1,11350,3500,8,1940,1648,1,688,2
10,5,1,4895,1386,8,1890,2340,1,228,2
1,5,2,4913,491,10,1954,970,1,503,1
11,6,2,4127,413,8,2003,1201,1,181,2
10,5,2,6196,620,8,1907,1394,1,705,2
14,8,2,4986,464,8,1890,1725,1,383,2
1,6,2,7250,680,10,1860,2268,1,780,2
10,5,1,10000,5000,8,1956,1386,1,597,2
10,5,1,7680,2304,8,1928,2340,1,825,2
